SUBID,TCK,bundle_adjacency_voxels_T01vsT02,bundle_adjacency_voxels_comAL_06vscomAL_07,dice_voxels_T01vsT02,dice_voxels_comAL_06vscomAL_07,density_correlation_T01vsT02,density_correlation_comAL_06vscomAL_07,noise_T01,noise_T02,motion_T01,motion_T02,fa_corr_06vs07,fa_corr_T01vsT02,analysis_T01,analysis_T02,stats_T01,stats_T02,tck_mean_T01,tck_mean_T02,tck_std_T01,tck_std_T02,tck_min_T01,tck_min_T02,tck_max_T01,tck_max_T02,tck_count_T01,tck_count_T02
01Caminoreso5503,L_Area_posterior_47r,,0.052868529769136,,0.9473684210526312,,0.995376752311672,137.238,,0.25117992993972377,,0.998472427465168,,AL_07,,71.6651001 5.4581666 57.4706001 88.6100388 4071 ,,71.66510009999999,,5.458166599999999,,57.470600100000006,,88.6100388,,4071.0,
01Caminoreso5503,L_Area_posterior_9-46v,,0.069415182331824,,0.930766842595467,,0.9921675710972232,127.614,,0.25117992993972377,,0.9992072411644524,,AL_07,,76.0723572 7.38141537 56.3803444 100.854446 1980 ,,76.0723572,,7.38141537,,56.3803444,,100.854446,,1980.0,
01Caminoreso5503,L_Area_s32,,0.122299928692207,,0.882291666666666,,0.989335953266897,147.529,,0.25117992993972377,,0.9987110710386908,,AL_07,,54.0304756 7.91235065 41.1576347 92.2280273 609 ,,54.0304756,,7.91235065,,41.1576347,,92.2280273,,609.0,
01Caminoreso5503,L_Entorhinal_Cortex,,0.339673174570065,,0.7666417352281221,,0.8628199740896261,140.909,,0.25117992993972377,,0.9507273728366288,,AL_07,,193.080826 10.5678139 177.240891 216.675446 42 ,,193.080826,,10.5678139,,177.240891,,216.675446,,42.0,
01Caminoreso5503,L_Inferior_6-8_Transitional_Area,,0.061883963276226,,0.938293216630196,,0.996051327832982,126.899,,0.25117992993972377,,0.9996628843115624,,AL_07,,59.8660431 4.80912304 46.1805038 77.3716583 3253 ,,59.8660431,,4.80912304,,46.1805038,,77.37165829999999,,3253.0,
01Caminoreso5503,L_Orbital_Frontal_Complex,,0.081283151497892,,0.920038535645472,,0.990369406908728,146.906,,0.25117992993972377,,0.9957922644621368,,AL_07,,66.4442902 8.91709232 42.8537865 91.9142914 854 ,,66.4442902,,8.91709232,,42.8537865,,91.9142914,,854.0,
01Caminoreso5503,L_Polar_10p,,0.05545412126153,,0.944476244991413,,0.9972824048306612,141.313,,0.25117992993972377,,0.9991350029662884,,AL_07,,73.9677048 3.58487916 64.1332932 85.9448395 2076 ,,73.96770479999999,,3.58487916,,64.1332932,,85.9448395,,2076.0,
01Caminoreso5503,L_RetroSplenial_Complex,,0.087158966561409,,0.9172185430463572,,0.997111435129938,140.301,,0.25117992993972377,,0.9996787780419252,,AL_07,,100.75341 14.660882 66.4665375 164.616104 3291 ,,100.75341,,14.660882,,66.4665375,,164.616104,,3291.0,
01Caminoreso5503,L_Superior_6-8_Transitional_Area,,0.049246175855617,,0.950749464668094,,0.9977941885247232,123.087,,0.25117992993972377,,0.9997795089168564,,AL_07,,67.9111786 5.13129139 54.2894936 83.0362625 3389 ,,67.9111786,,5.13129139,,54.2894936,,83.0362625,,3389.0,
01Caminoreso5503,L_Superior_Frontal_Language_Area,,0.057801893696294,,0.9422786340284072,,0.996756044859466,118.626,,0.25117992993972377,,0.9998875562672748,,AL_07,,71.297081 4.48284245 57.4320717 86.3936615 3581 ,,71.297081,,4.48284245,,57.43207170000001,,86.3936615,,3581.0,
01Caminoreso5503,L_posterior_OFC_Complex,,0.110969332372232,,0.8910614525139661,,0.9979816418102352,157.565,,0.25117992993972377,,0.9994775976780708,,AL_07,,39.5571899 5.51143122 24.87537 74.085762 2438 ,,39.5571899,,5.51143122,,24.87537,,74.085762,,2438.0,
01Caminoreso5503,Left-Basal-nucleus_AND_Left-Lateral-nucleus,,0.050308350093903,,0.949677419354838,,0.998671675959606,144.448,,0.25117992993972377,,0.9996569285341812,,AL_07,,35.9272003 3.85250664 25.9751987 49.49049 3044 ,,35.9272003,,3.85250664,,25.9751987,,49.49049,,3044.0,
01Caminoreso5503,Left-MammillaryBody,,0.019480519480519,,0.9801324503311252,,0.9998379637692132,159.181,,0.25117992993972377,,0.999818387904436,,AL_07,,13.8722296 1.78896701 10.0012569 20.5500164 4812 ,,13.8722296,,1.78896701,,10.0012569,,20.5500164,,4812.0,
01Caminoreso5503,R_Area_10d,,0.059947797723043,,0.940293171254916,,0.9967837580754452,139.948,,0.25117992993972377,,0.9982164546624676,,AL_07,,80.1343155 3.88268733 69.3137512 93.6035004 3144 ,,80.1343155,,3.88268733,,69.3137512,,93.6035004,,3144.0,
01Caminoreso5503,R_Area_10r,,0.054126804893662,,0.945830797321972,,0.997095169659127,146.872,,0.25117992993972377,,0.9989990360194598,,AL_07,,71.4202576 5.38278866 57.7508698 89.27491 2139 ,,71.42025759999999,,5.38278866,,57.7508698,,89.27490999999999,,2139.0,
01Caminoreso5503,R_Area_10v,,0.054715206614808,,0.9452269170579032,,0.996487487089086,146.319,,0.25117992993972377,,0.9989090832242996,,AL_07,,81.4181595 5.60932827 66.3348465 98.6217957 1774 ,,81.4181595,,5.60932827,,66.3348465,,98.6217957,,1774.0,
01Caminoreso5503,R_Area_11l,,0.064170052526583,,0.9358288770053472,,0.997297056487446,145.227,,0.25117992993972377,,0.9991319552131134,,AL_07,,65.179985 6.7303586 45.7405968 86.016716 2322 ,,65.179985,,6.7303586,,45.7405968,,86.016716,,2322.0,
01Caminoreso5503,R_Area_13l,,0.055316583569589,,0.9444798978940652,,0.996537059826723,142.323,,0.25117992993972377,,0.9996147391286712,,AL_07,,62.9124565 4.9211235 50.0256195 79.7053146 1472 ,,62.9124565,,4.9211235,,50.0256195,,79.7053146,,1472.0,
01Caminoreso5503,R_Area_25,,0.038557591317539,,0.9613526570048312,,0.999050539501442,192.699,,0.25117992993972377,,0.9997846895929084,,AL_07,,32.831707 2.27991271 26.2324352 39.9342651 2750 ,,32.831707,,2.27991271,,26.2324352,,39.934265100000005,,2750.0,
01Caminoreso5503,R_Area_44,,0.048893243852921,,0.951042171594764,,0.99819360462993,140.093,,0.25117992993972377,,0.999835416670585,,AL_07,,61.0064278 4.55204391 48.4694595 76.0163116 3892 ,,61.00642779999999,,4.55204391,,48.4694595,,76.0163116,,3892.0,
01Caminoreso5503,R_Area_45,,0.060614679236519,,0.939613526570048,,0.9970010400882172,139.922,,0.25117992993972377,,0.9993757478904262,,AL_07,,66.9470444 5.35468674 52.7833443 86.6418991 3733 ,,66.9470444,,5.35468674,,52.7833443,,86.64189909999999,,3733.0,
01Caminoreso5503,R_Area_46,,0.092325678228245,,0.9230096237970252,,0.992414830132472,129.316,,0.25117992993972377,,0.9988776910183328,,AL_07,,71.4056625 6.74755955 51.0591316 92.7152023 4106 ,,71.4056625,,6.74755955,,51.0591316,,92.7152023,,4106.0,
01Caminoreso5503,R_Area_47l,,0.058445505404236,,0.9415515409139212,,0.9931969804471532,143.708,,0.25117992993972377,,0.998394846864112,,AL_07,,70.5419083 5.64630079 57.0989151 88.4256287 3174 ,,70.5419083,,5.64630079,,57.098915100000006,,88.4256287,,3174.0,
01Caminoreso5503,R_Area_47m,,0.049234669440911,,0.950746268656716,,0.994992252740708,142.477,,0.25117992993972377,,0.9978214194696152,,AL_07,,71.2155075 7.06123686 52.0618896 93.358017 2987 ,,71.2155075,,7.06123686,,52.0618896,,93.358017,,2987.0,
01Caminoreso5503,R_Area_47s,,0.051775250287971,,0.9482178883658372,,0.995235396203138,145.11,,0.25117992993972377,,0.99822642756002,,AL_07,,72.4214172 7.36603117 50.1808891 94.9372025 3681 ,,72.42141720000001,,7.36603117,,50.1808891,,94.9372025,,3681.0,
01Caminoreso5503,R_Area_8Ad,,0.058989571840774,,0.941137566137566,,0.995486604730272,131.952,,0.25117992993972377,,0.99986499874796,,AL_07,,61.9609756 5.82781458 47.1424904 81.0540161 3783 ,,61.960975600000005,,5.82781458,,47.1424904,,81.0540161,,3783.0,
01Caminoreso5503,R_Area_8Av,,0.071723023509353,,0.928890211246652,,0.9974301346688532,120.489,,0.25117992993972377,,0.9998638405611094,,AL_07,,65.3083878 6.20738888 45.4980278 85.620575 3468 ,,65.3083878,,6.20738888,,45.4980278,,85.620575,,3468.0,
01Caminoreso5503,R_Area_8BM,,0.060530445580921,,0.9420209828823852,,0.995555893259601,132.992,,0.25117992993972377,,0.9998936675640158,,AL_07,,70.1157837 5.22367907 55.7137909 86.9351273 3537 ,,70.11578370000001,,5.22367907,,55.7137909,,86.93512729999999,,3537.0,
01Caminoreso5503,R_Area_8B_Lateral,,0.063137928058163,,0.9379652605459052,,0.996222611463042,123.223,,0.25117992993972377,,0.9997430282702808,,AL_07,,76.395874 5.87411642 59.7632408 95.278717 3723 ,,76.39587399999999,,5.87411642,,59.76324079999999,,95.278717,,3723.0,
01Caminoreso5503,R_Area_8C,,0.074832418436012,,0.926464300983326,,0.996259423752587,136.696,,0.25117992993972377,,0.9998633694596392,,AL_07,,70.6385803 9.22345829 42.1719398 102.794098 3514 ,,70.6385803,,9.22345829,,42.1719398,,102.794098,,3514.0,
01Caminoreso5503,R_Area_9-46d,,0.064565609881546,,0.9357525282569892,,0.996823765734898,135.093,,0.25117992993972377,,0.9994792244764236,,AL_07,,69.863205 6.33505869 50.505085 89.6186676 3432 ,,69.86320500000001,,6.33505869,,50.505085,,89.6186676,,3432.0,
01Caminoreso5503,R_Area_9_Middle,,0.066045685831049,,0.9341479972844532,,0.99466940079054,135.596,,0.25117992993972377,,0.999435666702655,,AL_07,,79.5482712 6.12286186 58.8375359 99.5630951 3810 ,,79.5482712,,6.12286186,,58.83753589999999,,99.56309509999998,,3810.0,
01Caminoreso5503,R_Area_9_Posterior,,0.053650526621894,,0.946442234123948,,0.9975610646778332,130.47,,0.25117992993972377,,0.9989662317637048,,AL_07,,72.1571503 4.368608 58.8108788 88.6784058 2922 ,,72.1571503,,4.368608,,58.8108788,,88.6784058,,2922.0,
01Caminoreso5503,R_Area_9_anterior,,0.057086928177741,,0.94316978468055,,0.9966811450287412,134.208,,0.25117992993972377,,0.9984572413011812,,AL_07,,77.9503021 3.8808403 67.3461456 91.0513153 2899 ,,77.9503021,,3.8808403,,67.34614559999999,,91.0513153,,2899.0,
01Caminoreso5503,R_Area_IFJa,,0.061067182479625,,0.9389312977099232,,0.997629599221824,140.692,,0.25117992993972377,,0.9997559563395176,,AL_07,,49.6367531 4.54295683 40.1594429 70.6026688 2377 ,,49.6367531,,4.54295683,,40.1594429,,70.6026688,,2377.0,
01Caminoreso5503,R_Area_IFJp,,0.354462587231468,,0.7822410147991541,,0.913404229010648,137.998,,0.25117992993972377,,0.9956905387397728,,AL_07,,61.696003 10.2534828 40.2066727 96.6002579 365 ,,61.696003000000005,,10.2534828,,40.2066727,,96.6002579,,365.0,
01Caminoreso5503,R_Area_IFSp,,0.058239149961897,,0.9419035846724352,,0.996686459887426,139.135,,0.25117992993972377,,0.9991024317908052,,AL_07,,58.2082024 6.13923836 43.1947098 78.0529785 3972 ,,58.2082024,,6.13923836,,43.1947098,,78.05297850000001,,3972.0,
01Caminoreso5503,R_Area_TG_dorsal,,0.07510316561053,,0.924896510940272,,0.996200803490857,189.06,,0.25117992993972377,,0.9970625105027234,,AL_07,,60.10849 5.60185003 42.791256 78.6331863 2336 ,,60.10849,,5.60185003,,42.791256,,78.6331863,,2336.0,
01Caminoreso5503,R_Area__IFSa,,0.056967499859773,,0.942857142857142,,0.9946092249746832,138.664,,0.25117992993972377,,0.9996780059708612,,AL_07,,65.3203583 5.3750124 51.4704475 81.7711411 3914 ,,65.3203583,,5.3750124,,51.4704475,,81.7711411,,3914.0,
01Caminoreso5503,R_Area_anterior_10p,,0.045528483028483,,0.954468802698145,,0.9980165238855292,143.721,,0.25117992993972377,,0.9984782458932996,,AL_07,,69.1844254 4.09920645 57.4898643 82.0360336 2865 ,,69.18442540000001,,4.09920645,,57.4898643,,82.0360336,,2865.0,
01Caminoreso5503,R_Area_anterior_47r,,0.060367444142613,,0.939820742637644,,0.995152186914772,141.67,,0.25117992993972377,,0.9994194045531702,,AL_07,,70.9598694 5.79497147 55.2011681 89.0340424 2966 ,,70.9598694,,5.79497147,,55.2011681,,89.03404240000002,,2966.0,
01Caminoreso5503,R_Area_anterior_9-46v,,0.057241677917742,,0.942661179698216,,0.9937294681588452,137.054,,0.25117992993972377,,0.9987372828195056,,AL_07,,75.4654236 7.06049299 55.1598091 95.5615997 4004 ,,75.4654236,,7.06049299,,55.1598091,,95.5615997,,4004.0,
01Caminoreso5503,R_Area_p32,,0.067539454256947,,0.9324699352451432,,0.995892693817914,145.855,,0.25117992993972377,,0.9991140507125258,,AL_07,,72.3301697 5.6600647 57.6820602 89.6090317 1606 ,,72.3301697,,5.6600647,,57.68206020000001,,89.6090317,,1606.0,
01Caminoreso5503,R_Area_posterior_10p,,0.059315815173057,,0.940966010733452,,0.996478326496108,143.329,,0.25117992993972377,,0.999656527335763,,AL_07,,73.0588455 5.89622259 56.1777458 91.1673355 3169 ,,73.05884549999999,,5.89622259,,56.1777458,,91.1673355,,3169.0,
01Caminoreso5503,R_Area_posterior_47r,,0.055405825566669,,0.944581280788177,,0.996795567605678,139.895,,0.25117992993972377,,0.9997666449233132,,AL_07,,71.9145813 6.45274687 54.7876358 91.6919937 4170 ,,71.9145813,,6.45274687,,54.7876358,,91.6919937,,4170.0,
01Caminoreso5503,R_Area_posterior_9-46v,,0.063517629039876,,0.936968630900029,,0.9964599417881912,131.862,,0.25117992993972377,,0.9997584198205864,,AL_07,,67.2773438 6.01213455 50.148201 87.0135956 3407 ,,67.2773438,,6.01213455,,50.148201,,87.01359559999999,,3407.0,
01Caminoreso5503,R_Area_s32,,0.213971996434105,,0.8045977011494251,,0.7358604454994351,145.683,,0.25117992993972377,,0.9213224795589724,,AL_07,,101.806725 10.1604433 77.0605698 127.446716 70 ,,101.806725,,10.1604433,,77.0605698,,127.446716,,70.0,
01Caminoreso5503,R_Entorhinal_Cortex,,0.225607667073593,,0.7846889952153111,,0.9036678205529692,141.836,,0.25117992993972377,,0.9489776982694844,,AL_07,,184.556656 7.49151468 170.536423 203.787689 38 ,,184.556656,,7.49151468,,170.53642299999998,,203.787689,,38.0,
01Caminoreso5503,R_Inferior_6-8_Transitional_Area,,0.055936825358512,,0.9442912300055152,,0.9979090432057952,125.192,,0.25117992993972377,,0.9999327577531272,,AL_07,,55.5950508 3.80500865 44.8731766 67.4799957 3287 ,,55.59505079999999,,3.80500865,,44.8731766,,67.4799957,,3287.0,
01Caminoreso5503,R_Orbital_Frontal_Complex,,0.076826735102044,,0.922932330827067,,0.9938265586636292,145.721,,0.25117992993972377,,0.9990129114981126,,AL_07,,66.7818909 6.3807478 52.4000511 88.3562088 973 ,,66.7818909,,6.3807478,,52.4000511,,88.3562088,,973.0,
01Caminoreso5503,R_Polar_10p,,0.061968888987232,,0.9379115710253992,,0.9977471388686532,142.652,,0.25117992993972377,,0.9991379040806834,,AL_07,,75.3162003 5.31462955 57.8376312 93.618988 2665 ,,75.3162003,,5.31462955,,57.8376312,,93.618988,,2665.0,
01Caminoreso5503,R_RetroSplenial_Complex,,0.107311299226284,,0.8984830805134181,,0.9931446887779192,140.291,,0.25117992993972377,,0.9982279985993708,,AL_07,,120.752838 35.5405197 73.3463745 187.870209 1474 ,,120.75283799999998,,35.540519700000004,,73.3463745,,187.870209,,1474.0,
01Caminoreso5503,R_Superior_6-8_Transitional_Area,,0.055643830311673,,0.944331983805668,,0.9969337630307412,123.608,,0.25117992993972377,,0.999848618935686,,AL_07,,61.4711761 5.0697875 49.4254837 79.5539169 3475 ,,61.47117610000001,,5.0697875,,49.42548370000001,,79.5539169,,3475.0,
01Caminoreso5503,R_Superior_Frontal_Language_Area,,0.057814239244666,,0.9421965317919072,,0.996107722159516,120.819,,0.25117992993972377,,0.9998709085295696,,AL_07,,73.4188995 5.3171854 57.7852745 89.6751022 4437 ,,73.4188995,,5.3171854000000005,,57.7852745,,89.6751022,,4437.0,
01Caminoreso5503,R_posterior_OFC_Complex,,0.077920792079207,,0.922056384742951,,0.995693160372154,155.289,,0.25117992993972377,,0.9933040069947764,,AL_07,,28.6973953 6.63019276 20.161644 50.7520218 2180 ,,28.6973953,,6.63019276,,20.161644,,50.7520218,,2180.0,
01Caminoreso5503,Right-Basal-nucleus_AND_Right-Lateral-nucleus,,0.039076461833099,,0.960739030023094,,0.9986813216029352,147.023,,0.25117992993972377,,0.9995247883100437,,AL_07,,35.6749496 3.86709738 24.8852291 48.4626465 3690 ,,35.674949600000005,,3.86709738,,24.885229100000004,,48.462646500000005,,3690.0,
01Caminoreso5503,Right-MammillaryBody,,0.104436983939751,,0.895238095238095,,0.995460298227728,158.92,,0.25117992993972377,,0.9918985666535112,,AL_07,,18.9100189 4.73374844 10.3005362 29.8830776 502 ,,18.9100189,,4.73374844,,10.3005362,,29.8830776,,502.0,
01Caminoreso5503,ctx_lh_G_and_S_cingul-Ant,,0.069053437774796,,0.931262729124236,,0.994715385975154,144.059,,0.25117992993972377,,0.9979207685092912,,AL_07,,60.8719177 6.18387318 40.9055099 80.5920715 3946 ,,60.8719177,,6.18387318,,40.9055099,,80.5920715,,3946.0,
01Caminoreso5503,ctx_lh_G_cingul-Post-dorsal_AND_ctx_lh_G_cingul-Post-ventral,,0.088087199344071,,0.9187744923405772,,0.995197801406618,139.809,,0.25117992993972377,,0.9988237003390692,,AL_07,,125.61908 14.3390274 91.3945999 179.264786 2287 ,,125.61908,,14.3390274,,91.3945999,,179.26478600000002,,2287.0,
01Caminoreso5503,ctx_rh_G_and_S_cingul-Ant,,0.089058708032865,,0.912790697674418,,0.9960230800922,145.642,,0.25117992993972377,,0.9976142481386624,,AL_07,,63.684288 4.32973528 50.5108871 78.6355057 2156 ,,63.684288,,4.32973528,,50.510887100000005,,78.6355057,,2156.0,
